id_komentar,nama_akun,tanggal,text_cleaning,sentimen,yang_isi
UgwlX9n-oH9r0qsD4_94AaABAg,Somad Lengkong,2023-06-06 14:04:43+00:00,kota bandung makin banyak unit wuling air ev,,Viky Hendriko
UgxssBQ0Ps2YOFwvaLp4AaABAg,Semua ada massanya,2023-06-06 14:04:29+00:00,jangan  gara harga bbm naik   lucu mending perlu pikir juga,negatif,Michelle Graciela
Ugyc94-Zk1Ga_qyrcQd4AaABAg,Ahmad Syakir,2023-06-06 14:04:04+00:00,mahal   rakyat pikir mahal,negatif,Candra
UgxMq7CVX27IzUPaaD14AaABAg,Paridi Ridi,2023-06-06 14:03:37+00:00,hayo pasar sepeda ontel becak lebih sehat jasmani,netral,Albertus Dwi Andhika Putra D.
Ugx3CTLDzRNZyF1t0Fp4AaABAg,cipta wijaya,2023-06-06 14:03:30+00:00,harga   sumatra selatan wuling ev ratusan juta hampir banding terios rush dl spklu sumatra selatan sedia sparepart baterai biaya baik baterai rancu perihal jual harga jatuh terlalu jauh,netral,Fernando
Ugz5X8kSMjBrnjp1X_R4AaABAg,Reni Rio,2023-06-06 14:02:36+00:00,gimana sih perintah satu sisi warga mobilisasi naik transportasi umum urai macet lebih baik kendara kendara umum masyarakat mana naik transportasi umum lagi tagih naik biaya bulan bengkak,,Jendraja Husin Kotan
UgyoMVoYZwZoJTXd7_d4AaABAg,gimbal dieng,2023-06-06 14:02:09+00:00,soal   buat trek,netral,Billy Franko
UgzkbWRDuLrEz3R6QFF4AaABAg,slash\,2023-06-06 14:02:09+00:00,ken ancur,netral,Kelvin William Chandra
Ugyy5QG7n7k1F_SGkHF4AaABAg,Ar'z 4.57,2023-06-06 14:02:05+00:00,produksi begitu mending genjot beh jelas bantu rakyat kecil   tani sawit harga sawit makin anjlok sampe sekarang,negatif,Nicholas
UgwpRSXiy2-Z88gkRwt4AaABAg,Rahmawti,2023-06-06 14:01:09+00:00,negara maju malaysia   nga laku negara konoha byr   banyak   nunggak,negatif,Reza Dwi Restiyan
Ugx5bCthzCPxKPR3Myl4AaABAg,💥apinkputra💫,2023-06-06 14:00:01+00:00,sbnrnya sya brminat karna muldongo   bicara sya   minat,,Nicholas Wilyanto
UgyBMCxXAe1VUuocfAJ4AaABAg,Yellow Garden,2023-06-06 13:59:38+00:00,masalah lobang ozon makin buka   ada bahan bakar fosil depan mau mau kendara bahan bakar fosil hilang,negatif,Muhammad Mauladi
UgzHbE8vWzsgDQRcOF54AaABAg,Indora yusakobus,2023-06-06 13:59:35+00:00,murah negara masyarakat tahu kualitas kendara negara bagaimana produsen   percaya masyarakat jepang korea harga mahal jangkau,netral,Dinda Putri Ayu
Ugy_Pxsjs0ObOYgbl5h4AaABAg,Haidar Alvaro,2023-06-06 13:59:25+00:00,charging station ev banyak seharusnya   produksi kendaraan dengan sumber energi hawa busuk mulut koruptor stok koruptor wakanda bnyak sedia limpah pusat smpai pelosok daerah pmilik kendaraan   mau cari congor koruptor makin gampang   sebagian iklan pakai baju oren ketawa ketiwi,negatif,Wesley Maximilliano
UgzMheCaV6s29a_a-oV4AaABAg,DD,2023-06-06 13:58:39+00:00,subsidi didik gratis kuliah  jangan  cuma  tahun  naik rank didik dunia masa rank bola   perhati,negatif,Dep` Niel Sinaga
UgxSNH_vSMqXB1BEAWZ4AaABAg,komentator,2023-06-06 13:58:07+00:00,langsung potong   pikir t ngecasnya kurang takut mogok jalan,Negatif,Muhammad Anugrah Hakiki
Ugw7utggUQLicD5bn4d4AaABAg,maltosse,2023-06-06 13:57:25+00:00,rakyat mau honda sama yamaha keluarin motor,Netral,Muhammad Alif Fahlevhi
UgwvnrwA2KEey7ILbLt4AaABAg,Benny Wei,2023-06-06 13:57:18+00:00,kendara   fleksible lama nunggu ngecas banding isi bbm hitung menit,Netral,Veldy Piscessara
UgzFzkpYy9tv8SHM80F4AaABAg,Helly Co Pulau City,2023-06-06 13:57:11+00:00,harga masih belum terjangkau,Netral,Rikky
UgzqQ_Wk2ZHL51_cjLx4AaABAg,anggah,2023-06-06 13:56:28+00:00,ujung ujung tarif naik,negatif,Putra Ganda Dewata
Ugx_-GZTLAR3oiSStep4AaABAg,Rise Hardware,2023-06-06 13:55:47+00:00,mahal boz   beli udh banyak   wuling paling murah jt     proper bawa luarkota,Negatif,Wahyu Aji Nurrahman
Ugw_L9D-r8Rys9YgLTF4AaABAg,Andhika Bhagaskara,2023-06-06 13:54:57+00:00,muldoko sangat penting takut rugi jd ketua asosiasi,Netral,Muhammad Agha Setya Pratama
Ugzb98zY2YulwaH56_l4AaABAg,WIJOYO FARM🐓,2023-06-06 13:54:44+00:00,cuma alih isu bbm,,Muhammad Fawzan
Ugxup9oElp0EWs6Mv6x4AaABAg,top global,2023-06-06 13:54:31+00:00,tinggal konvensional dikenain pajak lebih kurang pajak se simple loh,Positif,Mikhael Anrodin Simanjuntak
UgyCZ6ay3VQshkl-Wqd4AaABAg,naldi,2023-06-06 13:54:07+00:00,naik kendara tiap tahun naik persen   imbas subsidi bbm makin besar subsidi kendara tekan alih subsidi bbm   nama oposisi jadi komoditas jatuh lawan,negatif,Azzar Rizky
Ugy-g6ZM5o1Jh5TIft14AaABAg,Valentino Terok,2023-06-06 13:53:18+00:00,sulawesi blum terima kendara beberapa blum sedia tempat isi daya semua spbu sulawesi biasa jalan jauh hari makassar manado biasa laku jalan hari malam klaw rata isi bbm menit spbu mas lebih cepat isi bbm hitung menit ful tangki tunggu isi baterai ber jam waktu buang percuma tunggu isi baterai tutup mungkin jalan lebih lama tempat tuju,,Mulia Sahpira
UgzCWwKlHil7j9s4xyx4AaABAg,harry,2023-06-06 13:53:10+00:00,kendara ingin masyarakat indonesia harga bawah jt bahkan bawah jt jarak tempuh minimal km muat banyak tumpang minimal tumpang bagasi lega kuat nanjak,positif,Rizky Ridho Ramadhan
Ugy9eRAnd50yU5RHLE14AaABAg,BIMA PANCA PANDAWA,2023-06-06 13:53:08+00:00,coba pikir positif udara  sekarang  penuh racun polusi  sekarang  sama sadar bahaya bencana sakit paru,positif,Muhammad Totti Alfarabi
UgzuDKrI7Mbgn7XdLqV4AaABAg,Sharing Aja,2023-06-06 13:52:43+00:00,subsidi solar panel perlu lo ntar liatrik   chargenya pake batu bara,,Raden Ayu Safira Aprilia Fatimah
UgwVPkCR8x-HfyJWmG94AaABAg,Irwan Wan,2023-06-06 13:52:08+00:00,baterai sendiri sedang rusak mgambil partai  orang,netral,Ade Rocky Saputra
UgwerBtuCnHutn-HOAR4AaABAg,SUSILO,2023-06-06 13:51:48+00:00,mungkin dimodif mio mber,,Isabella Aisyah Yasmin
UgyKTrldvoQk4foUJHN4AaABAg,Kitiran Sewu,2023-06-06 13:51:39+00:00,tambang nikel   harga  tetap  mahal,,"Ramanda,md"
UgzIshMvA71dOEaTMZx4AaABAg,dark angel,2023-06-06 13:51:01+00:00,kasih isentif   msh harga avanza cba   harga lcgc bawah laku,,Nur Aisyah Wahyuni
UgxDdjttRdXuX24G_Ed4AaABAg,Asep Rahman,2023-06-06 13:50:14+00:00,harga mahal harga mahal daya rata rumah indonesia kecil charge susah lama butuh jam an,negatif,Selvie
UgxfPi_He_2Lz-ZvoDJ4AaABAg,dony prasetyo,2023-06-06 13:48:30+00:00,tempat ngecas   msih susah apalgi daerah,negatif,Silvi Mutia
UgwhcikYHvNnLfvcV_J4AaABAg,DAND,2023-06-06 13:47:50+00:00,target emisi nol negara tahun,,Bebin Paula
UgyVBgNUANAWi2qy3lZ4AaABAg,Kukuh Budhi S,2023-06-06 13:47:37+00:00,minyak goreng     bayar vendor waskita   bnyak     bayar mau ngelawak apa  gimana,negatif,Putri Hasanah
UgwWKbOQGWZmNDdX7lJ4AaABAg,AB E,2023-06-06 13:46:00+00:00,butuh waktu semua,positif,Aldo Kadafi
UgzheHlr3AKdlpLiced4AaABAg,Gloryhunter,2023-06-06 13:45:33+00:00,elon musk lawan wong raja bisnis global,negatif,Relin Pramudiya
UgzYc1ctFp-tAO3exE54AaABAg,roni Acong,2023-06-06 13:45:19+00:00,jngan jual bensin masyarakat lngsung pindah     pnya duit bain utang kredit,negatif,Andreas
UgwA2bDDuxfc-ET8O4B4AaABAg,Dea Lova,2023-06-06 13:45:01+00:00,terlalu murah orang kaya mau harga triliun njing,,Januar Firnando
Ugz0AF4R3oI6JaU1TTd4AaABAg,masboyoioi,2023-06-06 13:44:57+00:00,orang tani pajero fortuner masak kurang meciing,negatif,Vincentius Hansel Irsansaputra
UgzxDp4SylFQaWrKBWt4AaABAg,Sri Atin,2023-06-06 13:44:27+00:00,terlalu mahal   pakai kota,negatif,Vincent
UgyYPVUWpvvhBPaIk-14AaABAg,Putra Pranata,2023-06-06 13:44:24+00:00,banyakin sepeda subsidi harga juta kasih subsidi juta masyarakat bayar juta sama   harga hp banyak beli motor bensin jarang si pakai,positif,Viky Hendriko
UgxQ50nFgxj3s37sJCF4AaABAg,Tugiman TG,2023-06-06 13:44:23+00:00,terlalu mahal unit lucu kuno,negatif,Michelle Graciela
UgwxqQky8QfQDIhBP3B4AaABAg,jimmy lin,2023-06-06 13:44:12+00:00,benar masalah pakai dalam kota hemat luar biasa orang indonesia suka udah beli jual mikirnya susah   jual harga jual gimana masalah brand jepang dichina brand jepang udah mulai turun pamor harga jual beli uda obral   diindonesia orng percaya jepang drpd china padahal tecknologi ev   china udah mantap mudah masalah diindonesia dichina semua pakai ev udara bersih hemat kantong biaya ngecas murah biaya servis murah sekali contoh pakai dichina   ev kilo kena biaya cas rmb rp bensin kilo biaya isi minyak rp biaya servis ev kilo rp besin kena biaya rp   sedan kecil enak sekali pakai suara senyap rasa mewah,positif,Candra
UgzBfWi6Q_WrNK24hMR4AaABAg,Yogi,2023-06-06 13:43:30+00:00,batre rusak auto mangkrak,negatif,Albertus Dwi Andhika Putra D.
UgxgJ3-snsJ6fMUjZdR4AaABAg,kevin,2023-06-06 13:42:17+00:00,buat atur sama jual orang sama tarik,netral,Fernando
UgxLDfS9xPgXMtHSpNB4AaABAg,apitli 48,2023-06-06 13:40:54+00:00,pasang buat ngecas pom pom bensin mana,,Jendraja Husin Kotan
Ugx1zK7p-r4LbjqZLM54AaABAg,Izoes,2023-06-06 13:40:23+00:00,isi batre butuh durasi lama harga batre   ganti mahal harga juga   rada keren mahal   maksa gitu malah nyekik  orang,netral,Billy Franko
Ugw9IKfGvJKNsmP9wzJ4AaABAg,Sukoyo Koyo,2023-06-06 13:40:16+00:00,gimana mo laku harga mahal   tempat charge susah,negatif,Kelvin William Chandra
UgyOqcgp6YzLL4eV3fN4AaABAg,Dymas Rp,2023-06-06 13:38:58+00:00,buat cina marak sih kualitas material payah,negatif,Nicholas
UgwYS_0729BzMQeVjkV4AaABAg,Ari Pratono,2023-06-06 13:38:54+00:00,buat rakit   banyak mau beli,netral,Reza Dwi Restiyan
UgyKJAFdAoSCEzqa1WB4AaABAg,Haryono Suyono,2023-06-06 13:38:39+00:00,mau beli tarif udh naikin dulu trus   lowbat apa tiap daerah udh buat charger,,Nicholas Wilyanto
UgwyTpcXq22Hh4tckv94AaABAg,Mas Paijo,2023-06-06 13:38:00+00:00,perhati nasib tani,negatif,Muhammad Mauladi
UgyjcwqWFKL28zlsPM54AaABAg,frasa internasional,2023-06-06 13:36:01+00:00,tahun jual ev naik karna rasa penasaran orang     ktika customer experience mulai lihat pasca mudik lebaran susah pakai pulang kampung langsung anjlok tambah brand awarenes jual j ada top of mind saran baik dulu infrastruktur pelosok kampung baru bicara restitusi lalu paksa atpm jepang   brand awarenessnya super tinggi lebih depan ev   semangat jual kendara brand sendiri malah macam moeldoko keponakan opung luhut ketua kadin hingga wika orang indonesia gantung brand strategy customer experience bos bodo mau kasih harga berapa lihat j brand jepang soal fitur kalah banyak harga jauh lebih mahal angka jual selalu paling tinggi,,Dinda Putri Ayu
Ugxb1wCUTh_ISHUAKVt4AaABAg,Fajar Ks,2023-06-06 13:34:54+00:00,tenang semua butuh proses alih ev waktu mungkin butuh waktu tahun budaya manusia memang alih ev harga ev mulai jangkau tekhnologi ev matang,positif,Wesley Maximilliano
Ugw4HgNarBVDqcknwCN4AaABAg,Rifqi DKIJKT,2023-06-06 13:34:42+00:00,baik kualitas baterai isi service suku cadang pulau jawa garansi baterai kurang   telah uji tes jalan gunung banyak mekanik,positif,Dep` Niel Sinaga
UgzN5KqypcrWu-vkOwx4AaABAg,Clip Viral,2023-06-06 13:34:30+00:00,kendara sekarang sedia mobilitas kota   fasilitas isi belum rata terus banyak lemah banding kendara petrol,Negatif,Muhammad Anugrah Hakiki
UgwNnZ5lkV4HoRJADWd4AaABAg,X Property,2023-06-06 13:33:16+00:00,lama bensin sedia warga konoha gal bakal mau alih coba bensin mahal hilang pasar langsung alih motor,Negatif,Muhammad Alif Fahlevhi
UgyuNuFBvOXOLedSCgR4AaABAg,몽상가,2023-06-06 13:32:34+00:00,fasilitas tak rata mau gimana subsidi banyak   minat swap charging station   langka bikin ragu subsidi   fasilitator milik spbu supemarket hotel dk   mau pasang swap charging station kontra subsidi    orang  mampu jg kurang ragu warga   mau beli,Negatif,Veldy Piscessara
UgznraF4ni4OYCPI42h4AaABAg,Jaynou Oliver Beck,2023-06-06 13:31:59+00:00,nunggu kabel charger type c,negatif,Rikky
UgwHAoc2o1ZnwUkjKdR4AaABAg,Yuandra Zulvifan,2023-06-06 13:31:51+00:00,susah ngisi ulang ces batre,negatif,Putra Ganda Dewata
Ugxn2mw0s753mRHcId14AaABAg,CENEL NYA WONG NYADAP KARET. NYADAP KARET,2023-06-06 13:31:19+00:00,maaf bos ku mau nanya nih lewat jalan   banjir sampe tenggelam paruh apa konslet maaf orang kebun   tau bos,Netral,Wahyu Aji Nurrahman
UgzlVNjSWVQtc874ALJ4AaABAg,Sukmaning Basudewa,2023-06-06 13:31:09+00:00,insentif apa   kasih produsen cuma pajek ntar revisi abis laris manis,Negatif,Muhammad Agha Setya Pratama
UgwVyOxvjhav9oqdEcp4AaABAg,HDY,2023-06-06 13:25:09+00:00,gmana mw laku    orang  indonesia punya budaya parkir jalan walaupun drmh parkir pribadi,,Muhammad Fawzan
UgwqX6pvgEnKKETcI714AaABAg,Bobby power,2023-06-06 13:24:59+00:00,perintah ngelawak rakyat irit bbm   alih bayar   mahal podo bae duit balik negara,Negatif,Mikhael Anrodin Simanjuntak
UgziW9kWbEI3mh88doB4AaABAg,Blackplague,2023-06-06 13:24:44+00:00,pakai jalan jauh,netral,Azzar Rizky
UgwieGZLvxvTBkIHxWp4AaABAg,plat tipus,2023-06-06 13:23:02+00:00,susah   aki tekor pelosok beda sama bbm   pelosok mudah dapat,,Mulia Sahpira
UgyEamx75bEb8amLf4R4AaABAg,Arya Kamandanu,2023-06-06 13:20:59+00:00,motor uji bandel motor bbm,positif,Rizky Ridho Ramadhan
Ugwp4a8MP8oXf4TcHot4AaABAg,NS TV produksi,2023-06-06 13:19:15+00:00,batre hp ledak apa batre china motor ledak tutup mungkin ngeri enak motor beat aman cicil murah irit,negatif,Muhammad Totti Alfarabi
UgyWPAjAm1uFFwJM2yN4AaABAg,edpratomo,2023-06-06 13:18:42+00:00,sendiri usaha,,Raden Ayu Safira Aprilia Fatimah
UgzzPRU5vpZZJZ05p4B4AaABAg,Madara95,2023-06-06 13:17:12+00:00,mahal susah   mau mudik pelosok,negatif,Ade Rocky Saputra
Ugz1OwB2OMCDuD6mGZZ4AaABAg,irfan perdana,2023-06-06 13:14:05+00:00,mungkin tahun baru laku v,,Isabella Aisyah Yasmin
UgzZYnkohPyMs2Vq0WZ4AaABAg,Wantupai ZR,2023-06-06 13:13:13+00:00,stil mahal warga   kurang uang,netral,"Ramanda,md"
UgxuKchJ3dicRUxkPeV4AaABAg,ade wijaya,2023-06-06 13:10:11+00:00,naik pajak bbm,,Nur Aisyah Wahyuni
UgwH06tgV7vzrc73xBl4AaABAg,Penma Pangandaran,2023-05-19 02:40:53+00:00,sila  subsidi bbm kembali adil subsidi orang kaya sedangakan bbm kaya miskin,negatif,Selvie
Ugy4FUTGAyKMfc0WOlJ4AaABAg,Mas ri,2023-05-13 10:18:04+00:00,banyak anggar subsidi   kurang jelas pertanggungjawaban tambah proyek subsidi masalah aman anggar subsidi pertanggungjawaban,negatif,Silvi Mutia
Ugzi3UqbwADnNK7xVal4AaABAg,MUSSEUM_sepatubranded,2023-05-13 07:31:08+00:00,si sri pihak rakyat memikirian asn kapan infonesia bubar,,Bebin Paula
UgydBX9K2w08r4yd9dx4AaABAg,Rizky Squad,2023-05-04 13:30:12+00:00,pegawai perintah untuk pakai produk abc dongkrak pasar kurang bbm besar harap perintah slm sejahtera hormat dasiman slm asalammualaikum,,Putri Hasanah
UgzcGYi1pGJhQL2JVSJ4AaABAg,indiendosia,2023-04-07 17:18:21+00:00,motor   dulu deh,positif,Aldo Kadafi
UgzJOhxqDcbvtTh2eqp4AaABAg,Satria Aji,2023-04-01 12:03:38+00:00,kendaran jangan subsidi terus bos ku jalan muat mau lebar pulau penuh aspal,negatif,Relin Pramudiya
UgzbV-Gk0XJsCcaLV_B4AaABAg,Hernado Panjaitan,2023-03-31 22:57:59+00:00,republik indonesia negara polusi udara nomor dunia,negatif,Andreas
Ugywf-kHMDJPffnNE154AaABAg,anak malaysia,2023-03-27 22:03:08+00:00,punya uang senyam senyum ganti nambah subsidi   miskin makin singkir ganti kendara alas polusi dl udara bersih bikin mahal mungkin harga kendara utama trapotasi umum tenaga dg tiket murah semua rakyat rasa uang subsidi buat   lebih utama banding buang bantu beli utama butuh masarakat umum mudah seluruh rakyat sejatera luar negri tahu butuh masya rakat umum   utama beres baru tahap lai turut kasih subsidi alat alat tani mubil angkut inti   mudah masarakat kecil utama utama tani   kendara sifat pribadi mending angkut umum,negatif,Januar Firnando
UgwhZbZHYSmbMOXcD8l4AaABAg,Gakebagiannama,2023-03-24 08:20:21+00:00,gimana gimana terima subsidi va kuat ngecharge motor,positif,Vincentius Hansel Irsansaputra
Ugx919A2Cesn2n_52xt4AaABAg,TOYINK,2023-03-24 06:36:22+00:00,bukan teman   data   mungkin banyak orang kaya nyamar muskin perintah,negatif,Vincent
UgwBANlal9hvYzH00SF4AaABAg,DJ TOP,2023-03-24 05:46:31+00:00,pinter banget perintah kirain cuma cuma nyata mancing pabrik mol indonesia,negatif,Viky Hendriko
UgxGzTPa8UcF32S6nAV4AaABAg,Partogam Simanullang,2023-03-22 02:17:12+00:00,keren banget pantun tim kreatif podcast bawa narasi beri insentif gelas kopi,netral,Michelle Graciela
UgwMTTiyuO_cqV7_TsF4AaABAg,mojopahit bangkit,2023-03-21 23:41:04+00:00,moga babgsa depan jadi bangsa   lapar tani tak pernah urus,netral,Candra
UgwudiXOTw81n5ewLpZ4AaABAg,Abdul Kharim,2023-03-21 17:25:52+00:00,semoga makin maju dan thank you info bunda cantik dan semoga berkah amin,positif,Albertus Dwi Andhika Putra D.
Ugziu8DccxipR38tn_x4AaABAg,imamMahdi,2023-03-21 08:41:37+00:00,paling bocor tu dana negara banyakin balon balon ganti kempesin   rata ,netral,Fernando
Ugy7YRz70YviaYqPgv54AaABAg,Deny Noegraha,2023-03-21 08:24:34+00:00,aneh kendara   punya orang mampu  kok  subsidi lihat perintah pihak orang mampu usaha,,Jendraja Husin Kotan
UgxGNIEPYjgRYZhPa3t4AaABAg,Mukidi tamak,2023-03-21 08:14:20+00:00,lebih pilih kendara bahan bakar fosil,negatif,Billy Franko
UgyrKpO_VpK78yfAOgN4AaABAg,Sutris chanel,2023-03-20 23:35:54+00:00,motor batrai nyewa mungkin berat hitung lebih boros motor bensin banyak motor   jarang jalan,negatif,Kelvin William Chandra
UgxZ0M18vXoEo6OYF7d4AaABAg,Bagus Suada,2023-03-20 18:15:56+00:00,padahal beli sayang jamin bank padahal perlu dana buat kembang usaha,negatif,Nicholas
UgzL91UzGKo1pkvfKyJ4AaABAg,Bahar Odon,2023-03-20 17:31:00+00:00,pegawai negeri karyawan swasta cepat alih kendara ganti baterai pasti mampu baik cicil maupun kontan gantung dapat masing,positif,Reza Dwi Restiyan
UgzRTNvVHLe9T5a3mVd4AaABAg,Bl4ckTwT,2023-03-20 12:53:16+00:00,ironi subsidi perintah barang   beli harga subsidi   beri alas barang susah harga upping   mau,,Nicholas Wilyanto
UgxNEKQidoYA3B4jwqJ4AaABAg,M Hasan,2023-03-20 12:42:51+00:00,saran   subsidi   brand bagus dong kymco xiaomi honda kwalitas bagus,positif,Muhammad Mauladi
Ugw42pkRRU04i9q1PbV4AaABAg,Atika Cimut,2023-03-20 12:10:30+00:00,palembang rak bos,negatif,Dinda Putri Ayu
UgwaG-xEzdg7XjYJLp94AaABAg,al faisal,2023-03-20 06:07:53+00:00,subsidi kurang tepat,negatif,Wesley Maximilliano
UgwfMyCgv4kV-coDsih4AaABAg,Matjebon Klumen,2023-03-20 04:00:02+00:00,charging station dimsna,netral,Dep` Niel Sinaga
UgxtaZMU0DqENeHwiQh4AaABAg,Cuyung Adih,2023-03-20 02:49:16+00:00,jaman jokowi banyak atur program tambah susah cari makan boro motor listrik,Netral,Muhammad Anugrah Hakiki
UgzT_lQWNkwssp1tHip4AaABAg,Zulpikar Pikar,2023-03-19 23:35:55+00:00,ingat  kompor,Netral,Muhammad Alif Fahlevhi
UgzMLOSDZhbuLiH1-Ph4AaABAg,Mochammad Subekhi,2023-03-19 23:13:12+00:00,mending subsidi sembako rakyat miskin kenyang,Netral,Veldy Piscessara
Ugy5vBiOTQq-I_bAQnt4AaABAg,Pramudya yudika Wijaya,2023-03-19 19:37:08+00:00,dengar  jujur   aneh sih wong bangkit jawa bal pluit   pake batu bara,negatif,Rikky
UgynB3UidfEF4bLdBLV4AaABAg,Dia Melisah,2023-03-19 15:22:13+00:00,wacana tuju orang   milik uang lebih   beli buat subsidi gt mending uang buat sumbang rakyat     mampu bnyak rakyat   hidup kurang buat makan   susah boro beli,negatif,
UgxFB9-TBq2I-PCc1-94AaABAg,Rey reyreynaldy,2023-03-19 14:56:29+00:00,moga depan program konversi bbm dg harga jangkau sangat sayang salah satu jenis tua   koleksi sekarang,Netral,Wahyu Aji Nurrahman
Ugw7nayJpxD442q5gHN4AaABAg,Asep Shalikhin,2023-03-19 14:46:16+00:00,biarpun subsidi   kebel semua punya kendara sendiri makin macet jalan jasa angkut   naik   hasil cuma cukup butuh hari hari,Negatif,Muhammad Agha Setya Pratama
UgzP0EhajXkcOybuFoV4AaABAg,Winter Soldier,2023-03-19 14:33:23+00:00,benar  harus perintah mndukung kndaraan umum subsidi bus krl dl jangkau masyarakat bukan malah disuru beli motor baru tambah macet atuh,,Muhammad Fawzan
UgwcSgD5Rq9M8U6d7et4AaABAg,SADEWABAYU,2023-03-19 14:32:21+00:00,perlu subsidi ngapain   mau punya subsidi   beli udh atas rata   perlu subsidi,Negatif,Mikhael Anrodin Simanjuntak
UgwdgzI5ASta-Fimw_54AaABAg,S.E.P_54,2023-03-19 14:22:37+00:00,apa pihak jual   naikin harga dulu harga   harus jt dijadiin jt kena subsidi jt balik jt   gitu serius binggung ni,netral,Azzar Rizky
UgwawWynVjz5kJ5v7O54AaABAg,Pangeran Chadas,2023-03-19 14:16:23+00:00,proyek proyek,,Mulia Sahpira
Ugxl0X9jOXzXJ8Ys4lZ4AaABAg,Hendra Budiman,2023-03-19 08:32:48+00:00,tahun    punya tertawa    tahun  mulai rewel utama baterai   mulai lemah   papa   beli baterai     bosan baterai   ganti harga jual lumayan anjlok,negatif,Rizky Ridho Ramadhan
Ugy6fF6_fncwQWJSaHR4AaABAg,gibranishar_official,2023-03-19 07:39:32+00:00,moga punya produk anak bangsa aamiin allah yarobbal alamin,positif,Muhammad Totti Alfarabi
UgycN9VgsU8g5oRO1jR4AaABAg,Nur,2023-03-18 20:17:58+00:00,subsidi  kok  kendara alangkah baik angarannya buat bangun pabrik pupuk tani susah sekarang tolong pikir nasip tani,,Raden Ayu Safira Aprilia Fatimah
UgxvF6JPNWM3XKF2cod4AaABAg,L∆nd~Cru!s!ng,2023-03-18 19:39:52+00:00,blong rem   tanya siap betul siap market sistem,negatif,Ade Rocky Saputra
Ugy786QITP4u_y28ShZ4AaABAg,ˌwo͝olvəˈrēn,2023-03-18 19:39:12+00:00,subsidi juta,,Isabella Aisyah Yasmin
UgwCrl-OQrWKvrU1mGh4AaABAg,Healthy Life,2023-03-18 17:19:46+00:00,lebih baik remaja lama drpd buat baru   mmg tuju ramah lingkung     booming jenis bbm langka buat sampah otomotif makin byk lebih baik lama remaja hemat bbm lagi kualitas   kokoh lama akan selamat   jd prioritas   dlm kendara,netral,"Ramanda,md"
UgyydhF3-fUUxJl51dV4AaABAg,Iman Ce,2023-03-18 14:17:57+00:00,perlu subsidi didik butuh didik bukan butuh sehat   subsidi bukan masyarakt kecil bawah garis mikin blm punya angan angan beli,,Nur Aisyah Wahyuni
